class_name,width,height,bbox_x,bbox_y,bbox_w,bbox_h,bbox_size,occlusion,truncation,crowding,length,x,y,z,yaw,object_amount,brightness,rms_contrast,mean_red_relative_intensity,mean_blue_relative_intensity,mean_green_relative_intensity
truck,2.3,3.17541907,1784.525547,370.1189189,92.26277372,171.6324324,15835.28428,0,0,0,6,-22.3969829,-3.230311907,1.318260768,0.009280476,14,142.4861298,12.47143555,0.349380493,0.349380493,0.339744449
bicycle,0.6,0.9,1760.658188,533.2098569,90.39427663,83.13195548,7514.652981,,,,1.484993712,5.021395709,-17.00028458,0.554669785,-0.018910275,6,149.7905121,10.38890266,0.357626945,0.357626945,0.337162137
car,1.8,1.6,1803,523,34.8848698,26.98374473,941.3244216,0,0,0,4.461029702,82.4787945,5.875312942,0.80179377,0.758819516,3,155.7621155,9.352861404,0.354091346,0.354091346,0.3394306
car,1920,1080,31.68939136,580.0526039,6.310608636,8.861278897,55.92006313,0,0,1,,,,,,5,155.3449402,10.45228195,0.345627129,0.345627129,0.339389741
car,1.8,1.444135509,1286.186615,449.604441,208.2758506,76.34073492,15899.9315,0,0,0,4.456562595,-20.79593529,-13.33947996,0.640358697,1.599733269,4,148.5150452,10.36299515,0.352908492,0.352908492,0.339821309
bicycle,1920,1080,1703.522249,539.5507078,69.32437719,93.05371719,6450.890989,,,,,,,,,12,153.7342834,9.124682426,0.345928669,0.345928669,0.3395634
car,1.8,1.6,680.9353424,565.0672857,109.7885413,57.55001417,6318.332107,1,0,0,4.248632563,34.16791325,-21.8012912,0.081131652,-1.06072243,11,153.665451,10.48210335,0.344382375,0.344382375,0.338138282
car,1.8,1.661641698,1763.922581,515.7674656,38.53763441,47.0882203,1814.668619,0,0,0,4.2,50.95742337,3.981762733,0.699557299,0.034906585,3,155.1960449,9.989578247,0.349157274,0.349157274,0.3402825
car,1.8,1.720313637,1654.588912,496.7259845,101.8104951,107.2740155,10921.62063,0,0,0,4.392586314,25.39670483,3.957923185,0.55109182,3.116783599,6,150.8734894,12.32252026,0.353899002,0.353899002,0.338926911
car,1.67342643,1.452162341,807.0072993,441.3405405,705.4014599,374.7891892,264376.8412,0,0,0,4.2,9.739501701,4.049034035,0.442265459,3.075681664,4,155.8693695,9.977812767,0.344735593,0.344735593,0.338726133
truck,2.3,2.5,770.3790772,539,135.5163088,68.80299682,9323.928165,1,0,1,6,-36.37305398,33.29088131,0.56789383,-1.54847105,8,153.2588043,10.57707405,0.344050229,0.344050229,0.339376509
pedestrian,1920,1080,611.6792209,564.8297903,11.32077905,32,362.2649297,2,0,1,,,,,,4,151.5293884,13.34756756,0.346833885,0.346833885,0.339667916
car,1.8,1.45234375,1563.042668,491.6170213,191.9573324,146.3829787,28099.28611,0,0,1,4.2,16.58505126,3.311156296,0.450623372,-0.016595987,3,149.9896698,9.351271629,0.349786252,0.349786252,0.339348525
car,1.8,1.48515625,108.3835865,561.1124547,50.49195194,51.80169287,2615.568587,0,0,2,4.2,40.40687254,-3.619415947,0.57581033,-0.002780505,10,153.504425,11.5007782,0.345060915,0.345060915,0.340530366
truck,2.834187802,3.456680566,1750.505837,491.2062257,33.61867704,46.692607,1569.743675,0,0,0,12.58880357,105.0947043,8.833229596,2.375381107,3.119312219,8,153.1926422,10.11201096,0.349026501,0.349026501,0.339887828
truck,2.707268183,3.801309719,161.3414403,0,1756.65856,994.8655478,1747639.08,0,1,0,15.73862791,-3.756714028,4.136744091,1.680239928,3.13777064,3,136.4358215,11.57567978,0.363173813,0.363173813,0.330955863
truck,2.374728081,3.073251127,1901.557461,444.7834045,19,59.96339231,1139.304454,0,1,1,6,-63.66414533,-1.048241332,1.482665009,-0.010031194,2,148.1324463,13.92787266,0.350490421,0.350490421,0.339041948
car,1.8,1.6,1784.540957,478.5923754,45.6481674,20,912.9633479,0,0,1,4.307690805,-96.05196341,-12.50469137,0.492958264,-1.578279136,4,141.8026276,9.932991028,0.352488548,0.352488548,0.338236332
rider,0.707874411,1.579933405,966.1295227,450.5838942,66.54910307,93.41610576,6216.758051,1,0,0,1.6,-13.01421682,-17.13664515,0.488840101,0.020970708,12,141.6311646,13.07337475,0.350463271,0.350463271,0.338692218
car,0.932520857,1.498590805,1119.510554,537.8853964,125.1460144,89.5256931,11203.78368,0,0,0,2.212511189,-9.253875068,18.50622186,0.611157291,3.029753472,4,154.6600189,11.41442394,0.35075587,0.35075587,0.339018196
truck,2.610262822,3.617122864,365.5472065,0,1120.423886,783.4875149,877838.1264,1,1,0,8.146541085,-2.735558287,5.516331294,1.657252523,3.089858921,2,147.5417023,12.07592869,0.354300052,0.354300052,0.339330018
car,1.851911409,1.6,206.7647174,549.7971426,15.6710736,13.3116042,208.6071292,0,0,0,4.2,-101.0856988,28.73758115,1.01481497,3.130621784,9,154.1544342,7.892704487,0.34289664,0.34289664,0.341664881
car,1.680462319,1.4368318,1834.43595,526.0344828,25.06060041,29.36339523,735.8643144,0,0,0,4.2,66.84747498,0.583665016,0.61028639,0.022095851,6,154.1513824,11.3674612,0.347653002,0.347653002,0.339879036
tricycle,1.336157951,1.637749397,1597.033113,506.2897527,49.58940397,68.69257951,3406.424075,0,0,0,3.152299063,36.22939378,8.312534182,0.743237758,-3.141592654,2,150.2902985,10.62132359,0.348945856,0.348945856,0.340259254
rider,0.8,1.648657924,1580.350207,504.9440986,67.30278529,76.22829452,5130.376539,0,0,0,1.773341531,30.26302215,7.697595806,0.612911912,-1.348914039,9,155.96875,8.685963631,0.340110451,0.340110451,0.34070608
pedestrian,0.804876514,1.772489932,1614.70934,520.559082,21.2906604,94.86575141,2019.754497,1,0,1,0.6,-3.098081667,25.11087819,1.021043782,3.141592654,12,154.4589081,10.63659477,0.34495151,0.34495151,0.34028846
rider,0.8,1.6,780.560192,425.2172248,130.439808,155.5870814,20294.74903,1,0,0,1.613780209,-4.277851612,-11.68110418,0.588982208,-0.045092301,5,154.0345917,11.47342682,0.351732463,0.351732463,0.338873029
car,1.8,1.6,1825.126945,500.9606987,66.56838657,88.55895197,5895.226549,0,0,0,4.2,29.51192109,0.498074302,0.710026538,0.009638256,4,156.4274139,8.693114281,0.355763495,0.355763495,0.33932066
rider,0.94937288,1.643103437,1894.381838,456.2696629,24.04540546,59.05617978,1420.029788,0,0,1,1.66135832,-34.91200444,-1.454725398,0.727987056,-0.054609091,1,151.0007172,9.883525848,0.353578806,0.353578806,0.340327948
pedestrian,0.551171316,1.6,1037.328927,445.5746329,32.02062105,78.44457822,2511.844113,1,0,0,0.544250555,-14.53352598,-16.84977391,0.672042709,3.044104161,3,152.1093597,11.0876627,0.348680437,0.348680437,0.339837402
truck,2.772618902,3.451260768,343.078197,504.390855,89.77865777,83.00324461,7451.919892,1,0,0,6.042070612,-47.40505326,18.07026195,1.475916602,3.118408403,2,155.7008362,11.16084766,0.346030086,0.346030086,0.339541197
truck,2.859455564,4.025014333,29.32260076,516.8064591,47.67739924,66.80645914,3185.158224,1,0,1,12.65283415,-76.93452368,2.776840925,1.950029273,-0.172650743,4,152.6526489,12.31551838,0.345664024,0.345664024,0.339326113
car,1920,1080,1697.635783,480.6818182,35.7827476,19.94318182,713.6218414,2,0,0,,,,,,1,151.2708893,10.35945892,0.351682246,0.351682246,0.340624422
car,1.758464604,1.773118644,1718.929766,519.3311037,34.59869104,43.34448161,1499.662327,1,0,1,4.047766996,58.17317593,6.997621665,0.662078546,3.126267466,6,155.1950378,9.898343086,0.349467814,0.349467814,0.33948195
pedestrian,0.6,1.6,90.01449976,531.177988,22.27162881,62.21840069,1385.705125,2,0,0,0.40062624,6.592887466,28.88596121,0.151936967,1.570796327,4,152.7513885,9.633122444,0.349887878,0.349887878,0.339478821
car,1.8,1.432323283,1657.829016,504.2153682,102.7487847,91.30005349,9380.969539,0,0,0,4.2,24.32770646,3.900975147,0.517244971,-0.024480079,2,154.1680298,9.215802193,0.349603415,0.349603415,0.339256316
rider,0.718463067,1.566976264,304.0481054,510.7394564,78.64283361,195.2605436,15355.84244,0,0,0,1.6,13.70920247,-3.751264794,0.464703811,-0.033993181,3,146.9578247,9.29112339,0.351488292,0.351488292,0.339021146
car,1.843022584,1.654348438,26.67592914,554,15.33865926,20,306.7731851,0,0,1,4.2,-106.4381964,-1.252750702,0.373635431,0.034436797,2,155.7008362,11.16084766,0.346030086,0.346030086,0.339541197
truck,2.927023472,3.672261274,74.95238095,520.4285714,42.85714286,57.61904762,2469.387755,1,0,0,9.063521943,-69.27228051,4.439030833,1.531477482,3.12924521,4,151.3570709,11.60209179,0.348284006,0.348284006,0.338800311
tricycle,1920,1080,793.6964079,555.301391,13.90498262,18.36166924,255.3186917,0,0,0,,,,,,10,153.4065094,10.25218868,0.346315116,0.346315116,0.339740783
car,1.8,1.6,1095.555556,502.4807793,196.7884224,73.48077927,14460.16663,2,0,0,4.2,29.35030939,17.36978242,0.558701409,-3.052041941,3,155.1960449,9.989578247,0.349157274,0.349157274,0.3402825
truck,2.927023472,3.672261274,67.86388584,528.618267,32.45664105,44.26229508,1436.605424,1,0,0,9.063521943,-88.6982613,4.222399334,1.531604374,3.116661079,5,152.69841,12.01483154,0.350499302,0.350499302,0.338723153
car,1.80384885,1.444853709,1006.949266,527.5009808,147.0507336,48.30129463,7102.740809,0,0,0,4.77439394,34.11454539,25.39906283,0.33066692,-1.506031931,11,153.4093781,9.315019608,0.35750401,0.35750401,0.339921862
car,1.872200183,1.851011833,0,177.77758,1249.337856,889.2509744,1110974.906,0,1,0,4.370877911,6.096125363,3.943417201,0.695891319,-3.127861814,3,152.2719879,10.17891979,0.346162021,0.346162021,0.338684052
car,1.720371131,1.317479191,1901.521581,473.6172698,18.4784189,35.72864322,660.2088359,0,1,2,3.790140299,-52.50791942,-1.08931512,0.608496495,-0.023734415,3,153.0452118,12.54352665,0.348114848,0.348114848,0.340243101
car,1.8,1.878330619,1115.566937,573.3217225,100.4331529,44.20512737,4439.660314,1,0,0,4.092794981,38.06123661,-45.93027952,-0.382382509,-2.241514286,3,147.9631348,9.492780685,0.351729453,0.351729453,0.338658035
bus,2.681468272,2.999897736,0,447.6052393,96.28081906,189.5018587,18245.39417,0,1,0,9.229369902,27.3868371,-0.299648059,1.370923459,2.22E-16,1,142.79776,11.51527214,0.351102084,0.351102084,0.337878466
car,1.923439063,1.843992902,71.55505108,547.0837538,26.15209989,31.60443996,826.5224707,0,0,1,4.626987578,-66.8877984,3.427696105,0.915600076,3.129723775,8,153.6665344,10.9021244,0.345656961,0.345656961,0.338371903
car,1.889897966,1.932259579,905.0247702,488.6674907,36.6625383,25.33250927,928.7540913,1,0,0,4.2,-65.12935745,-77.34247253,-0.583922372,-2.619664935,8,150.8516388,10.07841778,0.347591311,0.347591311,0.340817183
car,1.8,1.6,1048.521745,444,107.4782547,77.66252218,8347.032337,0,0,1,4.2,-18.8020954,-19.37064992,0.675115879,0.447144028,16,157.3149872,10.48008919,0.350803047,0.350803047,0.340680718
truck,2.862061803,3.80424769,1748.047182,476.2732919,47.8112713,92.23602484,4409.921607,0,0,0,13.34331152,63.62847961,5.199366929,1.527764111,3.139657695,4,151.6165771,9.00699234,0.356296211,0.356296211,0.339145839
car,1.92949107,1.777325155,45.9836533,551.3184584,16.78768295,18.25557809,306.4688571,1,0,0,4.2,-115.8052272,0.887270566,1.152691353,-3.122317932,8,142.6503143,12.21275711,0.35014084,0.35014084,0.339736164
car,1.8,1.683130542,1834.373928,505.6343134,62.5728988,83.3656866,5216.432671,0,0,0,4.2,30.59196084,0.162307036,0.492750034,2.22E-16,5,146.7685699,10.09142208,0.356522352,0.356522352,0.339198321
car,1.8,1.864768509,1752.030618,506.1905168,66.96295399,95.1113332,6368.935829,0,0,0,4.275563559,28.54482872,3.00034349,0.383453827,0.113946313,4,152.8005066,10.02064419,0.347669184,0.347669184,0.341616064
car,1.8,1.6,1714.678893,472.3961152,38.48388556,37.23572504,1432.975381,0,0,0,4.2,-51.79608536,-9.823287994,0.558793143,-3.056118374,10,155.0092316,11.84852123,0.343102515,0.343102515,0.340892553
truck,2.699855987,3.922412843,0,64.28609952,710.367035,679.7139005,482846.3482,0,1,0,10.82637258,2.944957646,8.481663979,1.693260728,3.112509947,6,153.0310974,11.30065632,0.351386428,0.351386428,0.340796083
truck,2.670251629,3.506526738,321.9726483,0,1597.027352,1080,1724789.54,0,1,0,17.57486007,3.049050902,-4.081950982,1.474605139,-0.013194401,3,141.879715,13.78091335,0.36244452,0.36244452,0.334563673
pedestrian,0.664628874,1.644776459,269.7788261,563.4401571,12.08007461,47.10910305,569.0814798,0,0,0,0.552750423,49.12535816,-10.59549958,0.324676348,-0.24127368,16,153.5804138,9.683974266,0.343479633,0.343479633,0.338311464
pedestrian,0.6,1.782677677,1703.940082,480.8663617,51.93184574,189.5672945,9844.579494,1,0,0,0.587540025,5.062579078,-11.96869593,0.568768753,-0.015777001,13,155.327179,11.171731,0.344664037,0.344664037,0.338334501
car,1.8,1.6,65.4877254,556.4774044,18.25154899,24.61181924,449.2038245,0,0,0,4.2,-89.20019708,3.370419479,0.506685098,0.013997393,3,150.5700531,12.37986279,0.354178578,0.354178578,0.33492294
car,1.8,1.6,1244.650166,563.3001915,141.593918,81.93698566,11601.77883,0,0,1,4.2,-10.42043877,25.04158178,0.129200414,1.605702912,8,153.4897614,10.54920673,0.340663135,0.340663135,0.339782089
truck,2.89670458,3.205287465,117.141925,524.3387471,47.60848287,61.39211137,2922.785283,1,0,1,17.34923274,-78.10782962,8.219017189,1.473998604,3.117187578,4,147.2242279,11.06300354,0.350283533,0.350283533,0.338308513
tricycle,1.336157951,1.630000161,1628.821192,507.5618375,41.9602649,61.45714075,2578.757906,0,0,0,2.8,40.3805627,8.336936315,0.757486226,-3.106686069,2,151.5225677,10.34866238,0.348972529,0.348972529,0.340206772
car,1.8,1.449868758,649.8345515,566.7293287,149.9248753,55.27067125,8286.448497,0,0,0,4.2,-25.24953027,20.28747292,0.092839347,1.648085187,24,151.0561829,13.14081478,0.343534976,0.343534976,0.339558482
bicycle,0.6,1.024176883,1751.392847,484.4651163,26.2401861,60.27906977,1581.734009,,,,1.465740703,-21.38478089,-4.753877382,0.219456718,-0.019701884,4,142.2896881,12.16819286,0.358303547,0.358303547,0.337398082
truck,2.353863399,2.34476414,1297.3644,493.258338,230.6226271,119.741662,27615.13665,0,0,0,7.138084016,-7.638120788,25.07323292,1.244523635,-1.737526402,12,153.9037933,10.58897591,0.345467716,0.345467716,0.340043306
rider,0.94937288,1.643103437,1895,457.4052494,25.29088913,56.91607027,1439.458023,0,0,1,1.66135832,-35.70870558,-1.429217292,0.771204096,-0.054609091,1,150.9052429,9.785114288,0.353336155,0.353336155,0.340297997
car,1.8,1.6,1591.956379,531.2835333,43.68266085,30.71646674,1341.776999,0,0,0,4.2,60.96573935,14.25253517,0.406076068,3.101480402,6,154.6946411,11.78941917,0.352499664,0.352499664,0.343380839
bus,2.958198087,3.247913652,58.47502191,521.2777561,40.38562664,63.10868718,2548.683879,0,0,0,10.21070963,-69.79035388,2.763415972,1.480698628,-3.102226924,2,152.4819489,11.35135555,0.354124129,0.354124129,0.335270613
truck,1920,1080,78.4785694,552.7987897,21.79960261,38.12405446,831.0892372,0,0,1,,,,,,7,151.0891266,10.81487179,0.350459784,0.350459784,0.337494433
truck,2.707268183,3.801309719,1670.482561,415.3140917,110.0812231,167.7758913,18468.97533,0,0,0,15.54499306,39.15035589,4.792334968,1.644420158,-3.12317391,4,148.319046,8.264846802,0.355010837,0.355010837,0.338905334
pedestrian,0.6,1.6,1560.66055,569.4865526,22.89908257,56.33251834,1289.962989,2,0,0,0.6,-5.569820031,28.81681462,0.12580936,1.570796327,8,152.3513184,12.99506378,0.343732238,0.343732238,0.34011957
truck,1.833084312,2.073105656,1853.185746,474,66.81425379,115.2714296,7701.774553,0,1,1,5.996385825,26.19222565,-0.210219271,0.896969093,-0.004064454,2,151.5225677,10.34866238,0.348972529,0.348972529,0.340206772
car,2.0351096,1.821030723,60.66914498,548.9207048,20.22304833,25.57268722,517.1576896,0,0,0,4.421030723,-96.14535359,3.055731308,1.155059285,-3.130723516,12,153.8845978,10.57566833,0.344605327,0.344605327,0.338285893
truck,2.556886293,3.535447151,748.2190581,263.4318477,779.6506024,390.6408481,304563.3726,0,0,0,15.25540728,18.33022377,9.118461972,1.414461725,3.11055112,4,151.0010986,9.584077835,0.355985492,0.355985492,0.339416414
car,1.8,1.6,62.2291993,555.1610239,17.7708007,19.55415948,347.4930709,0,0,0,4.2,-91.19721802,2.963151421,0.755737792,-3.114614809,11,150.5597229,12.85667419,0.343308896,0.343308896,0.339778721
pedestrian,0.721008403,1.6,1537.125267,531.2662956,10.93078096,29.48529212,322.2972696,2,0,0,0.6,60.97308034,20.63091423,0.640096868,-2.558451991,9,154.8204803,10.41944981,0.3470155,0.3470155,0.340442955
car,1.640449672,1.449405785,1348.828567,501.056873,338.7216726,146.5929713,49654.21642,1,0,0,3.501379932,8.132863579,-12.74010965,0.534801367,-0.014820628,3,147.9826965,9.192440033,0.3455697,0.3455697,0.338304698
truck,1.892492493,1.867916882,1844.97433,456.4383562,36.14375357,52.60273973,1901.260462,0,0,0,4.674811087,-44.56162925,-3.8717592,0.870808498,0.019602288,4,141.1315002,14.56171703,0.346371859,0.346371859,0.339280903
truck,1920,1080,47.48483434,573.6099585,13.43910406,25.99170124,349.3051777,0,0,0,,,,,,2,156.1986084,10.0286293,0.347649843,0.347649843,0.340454787
car,1920,1080,1758.372647,538.9611389,29.91560268,14.95959985,447.5254453,1,0,1,,,,,,2,156.2845917,9.805404663,0.349098057,0.349098057,0.339601785
car,1.8,1.6,1775.524752,531.443662,27.56435644,30.42253521,838.5776042,0,0,0,4.2,66.58182857,4.452974206,0.417718746,3.141592654,3,156.1677094,10.40278244,0.346738547,0.346738547,0.339639515
car,1.8,1.6,72.87958115,564.0791004,23.45549738,26.38231873,618.8104079,0,0,2,4.2,82.51670621,-2.707086378,0.671847241,-0.055687024,5,147.8531189,10.88097572,0.356010348,0.356010348,0.337892264
truck,2.326097029,2.5,0,447.3591031,155.7365926,133.4455604,20782.35687,0,1,0,8.07906754,3.990760631,27.31598689,1.110055197,-0.624138986,5,152.0388794,8.736180305,0.355207473,0.355207473,0.340225756
bicycle,1920,1080,750.9155933,459.3941635,111.1366642,95.79511681,10646.34973,,,,,,,,,3,150.816803,12.454216,0.344492793,0.344492793,0.341084808
car,2.002027398,1.6,1336.830169,565.3001696,45.32452542,24.04635387,1089.889577,2,0,0,4.2,-36.3504396,80.08620453,0.535416721,1.516926186,6,155.1959991,11.9058075,0.353511572,0.353511572,0.336253911
rider,1920,1080,801.9683584,522.588806,46.1289552,58.5401492,2700.39592,0,0,0,,,,,,4,153.6304626,11.07423019,0.351592124,0.351592124,0.339060754
car,1.8,1.670055701,1457.86791,514.9907037,81.33488764,50.59907037,4115.469704,1,0,0,4.58428882,42.08579353,13.97197115,0.618049926,3.123533117,11,149.3099823,13.02943611,0.349238753,0.349238753,0.339955896
car,1.8,1.764805928,119.0529876,556.2324649,145.0281849,69.25851703,10044.43701,0,0,1,4.458999441,33.24893593,-4.147237785,0.52977058,-1.49802139,4,148.3667755,9.579073906,0.353478134,0.353478134,0.338990778
truck,3.068166371,3.680681353,220.6284503,452.7931034,173.5410276,149.4744352,25939.94708,1,0,0,8.633731614,-27.02801275,8.276947845,1.694096751,-3.12479244,5,148.9075775,14.78384781,0.344912618,0.344912618,0.339627653
bicycle,1920,1080,572.5311417,566.9897546,80.45451204,53.81123009,4329.356259,,,,,,,,,5,157.4376678,8.923144341,0.344321936,0.344321936,0.340197206
car,1.8,1.6,1897.048061,481.197397,14.98902171,19.21041215,287.9452848,0,0,0,4.2,-112.0563636,-2.610474001,0.483393822,0.016635539,4,151.803894,11.89077663,0.351153076,0.351153076,0.339346558
car,1.91666709,1.92116013,62.58868648,549.6675192,32.2147651,46.03580563,1483.032664,0,0,0,4.2,-54.4185974,2.71167782,0.480769525,-0.054184199,14,150.8350067,12.75221729,0.348405153,0.348405153,0.338235229
car,1.8,1.6,1583.525697,529.1442698,33.94517282,33.18968562,1126.629614,0,0,0,4.2,68.95470397,17.25813599,0.284968532,3.141592654,11,153.4093781,9.315019608,0.35750401,0.35750401,0.339921862
truck,2.99648241,3.559155825,506.594563,529.7276596,200.9880211,92.90921988,18673.64025,1,0,0,9.237860473,-43.62960191,27.02114268,0.458044015,1.588249619,4,150.0511627,12.19346428,0.355527073,0.355527073,0.334799826
truck,2.869402075,3.313221351,1830.344476,451.3067151,38.70375096,52.92196007,2048.278363,0,0,1,15.07250281,-81.24621787,-7.203805277,1.37524287,-0.026598285,2,154.9119263,10.90972328,0.349226207,0.349226207,0.340588033
rider,0.8,1.808858298,0,549.088447,23.81127778,71.35172821,1698.97582,0,1,1,1.636852588,34.86331226,1.663271053,0.663876014,-1.197930532,3,158.3863831,8.371756554,0.339281619,0.339281619,0.339771867
car,1.8,1.663927537,1778.522553,516.318205,30.4774471,40.47934727,1233.707165,0,0,2,4.2,59.8018175,3.84059948,0.814516608,0.029033475,3,151.138504,8.878099442,0.349406421,0.349406421,0.339539945
car,1.744848141,1.700926444,1724.478964,516.593786,33.58574655,42.25546605,1419.181373,1,0,1,4.047766996,61.90209759,7.13404348,0.837596518,3.108379409,6,154.9592743,10.01558685,0.34939459,0.34939459,0.339442521
car,1.919792319,1.42640735,108.4026027,535.096845,91.79982077,87.08613485,7994.49157,0,0,0,4.2,-21.25982311,3.40891984,0.515106693,-0.004371611,3,155.3542633,11.59518909,0.343637764,0.343637764,0.339205593
truck,3.253064506,3.789247274,30.08880376,543.3436533,29.00294128,49,1421.144123,0,0,1,10.16716597,88.53515164,0.821126395,1.828886074,-0.014303525,5,149.8431854,10.67158127,0.34641093,0.34641093,0.338631362
pedestrian,0.6,1.6,401.4449918,552.6070039,18.91625616,36.77042802,695.5588354,0,0,0,0.745351321,-50.90181311,20.47586503,0.566340156,-3.112719813,2,151.1488037,12.96076679,0.347002119,0.347002119,0.338756025
tricycle,1920,1080,60.41712404,562.8366949,10.53787047,18.26935589,192.520106,0,0,0,,,,,,1,158.0961914,10.1765976,0.346745402,0.346745402,0.339343995
truck,2.249005805,2.5,1282.525323,485.7412919,205.4746771,128.8176077,26468.75636,1,0,0,6.4921875,-8.229674383,24.56147872,1.314778642,-3.141592654,11,154.4509277,10.57992172,0.344867557,0.344867557,0.340279073
car,1.8,1.6,393.8874496,563.3200954,43.19463579,33.73902364,1457.344838,0,0,0,4.2,-53.70215125,19.36130516,-0.114401773,2.703468158,11,154.8944702,8.351276398,0.342751414,0.342751414,0.341421545
truck,2.249005805,2.5,1014.812416,492.9107197,224.1875844,109.6852794,24590.07783,1,0,0,6.4921875,-15.01486873,24.53363404,1.374858913,-3.141592654,12,154.5313873,10.53445148,0.344785839,0.344785839,0.340311646
rider,0.734035076,1.574589107,1799.833102,456.7518549,21.36300417,73.00906843,1559.693033,0,0,0,1.327761261,-24.74777327,-4.241965037,0.565574955,-0.063409135,3,153.6002655,10.37152767,0.351259619,0.351259619,0.340495169
car,1920,1080,1833.877426,534.145762,15.36724417,16.2280649,249.3806358,0,0,0,,,,,,4,155.4963684,8.513789177,0.346899718,0.346899718,0.340885401
truck,2.3,2.5,0,504,65.70676692,125.7067669,8259.785234,0,1,0,6,30.02709034,0.226047769,1.022547255,0.000991226,1,154.4945984,10.69810772,0.348933369,0.348933369,0.33967796
truck,1920,1080,1830.59761,530.7928411,13,21.4023863,278.231022,0,0,0,,,,,,4,149.6802368,9.260915756,0.351025641,0.351025641,0.338793486
truck,2.821393006,3.427312925,1607.566064,460.5686032,120.1668985,110.8034611,13314.90826,0,0,1,9.311336687,42.62574798,8.774677159,1.504334212,-3.135608263,8,152.609436,10.91290855,0.347282261,0.347282261,0.338949621
truck,1.761726335,2.014291635,1837.050083,491.6772616,48.60759494,81.85819071,3978.929776,0,0,0,5.341161081,35.09867405,0.27544691,0.980347186,2.22E-16,3,153.0820923,9.865209579,0.349671692,0.349671692,0.339329571
car,1.834641187,1.6,1532.109654,533.7054045,36.61501788,28.23030731,1033.653207,0,0,0,4.2,70.19207341,20.51961507,0.29007539,3.130670863,11,153.4093781,9.315019608,0.35750401,0.35750401,0.339921862
truck,2.94708175,3.510325532,1718.767307,490.545262,53.00027412,64.03388036,3393.813212,0,0,1,16.15456832,78.37580989,8.480036999,1.364671094,3.105072456,6,153.0310974,11.30065632,0.351386428,0.351386428,0.340796083
truck,2.768959822,3.299084319,1859.531773,458.0034679,27.02341137,41.73396086,1127.793993,0,0,1,12.93604212,-104.7459968,-6.515253399,1.429814063,0.039635431,3,141.9053192,11.23905754,0.349230081,0.349230081,0.338249087
bus,2.820306087,3.145926471,1741.092873,389.582071,121.9071269,148.0432083,18047.52219,0,0,0,10.37404709,-28.55044754,-4.572216708,1.189059425,-0.043254018,10,152.5281219,10.59039021,0.348088264,0.348088264,0.340409279
tricycle,1.337119528,1.571818496,160.5351171,557.6523031,24.08026756,32.09509658,772.858513,1,0,0,2.8,61.76716925,-7.461813482,0.894179855,-0.090081241,2,147.2669373,11.76467323,0.353048801,0.353048801,0.337374449
car,1.8,1.6,53.39877301,581.0250818,13.74233129,16.48854962,226.5911113,0,0,0,4.2,117.9449306,-0.401560934,0.186124566,-0.089138259,2,154.9453125,9.713684082,0.347211838,0.347211838,0.338651478
bus,1920,1080,52.72835821,546.8789809,10.88955224,20.06369427,218.4846468,0,0,2,,,,,,5,146.8107452,12.72000217,0.354627073,0.354627073,0.336975962
car,2.165766954,1.6,1596.657923,459.1675034,31.47482801,27.90533158,878.3155123,0,0,0,4.2,-64.10038324,-20.03950795,1.397599905,0.191779992,4,155.1064758,10.42940998,0.343453974,0.343453974,0.340471566
pedestrian,0.67998781,1.69723613,1552.20735,515.6285076,25.47951329,75.60367519,1926.344846,0,0,0,0.498881039,31.07184289,8.765118893,0.40742669,-2.897190021,6,150.8734894,12.32252026,0.353899002,0.353899002,0.338926911
bus,2.703976136,3.194098827,1016.330031,167.9901112,653.4092954,546.28829,356949.8466,0,0,0,8.276971093,13.13680735,4.537683652,1.370554096,-3.123705702,3,148.8862915,13.20420551,0.345812857,0.345812857,0.339494228
car,2.130760547,1.6,1897,476,23.10787537,33.02537411,763.1462289,0,1,1,4.484671481,-57.53297821,-1.385426534,0.626054161,-0.013377128,2,142.999527,11.20412636,0.352718562,0.352718562,0.338785022
truck,2.3,3.052100135,805.1057504,486.4544019,227.8942496,109.1044977,24864.28762,0,0,1,8.021118164,-22.22242917,25.40878344,1.654761972,-1.675516082,11,154.4509277,10.57992172,0.344867557,0.344867557,0.340279073
bicycle,0.514235249,0.995875661,1774.279691,470.5617978,63.41531975,56.62921348,3591.15968,,,,1.657726417,-21.61619406,-3.652062367,0.451447985,-1.754226242,10,150.0543518,11.5251379,0.350873768,0.350873768,0.339788854
car,1.8,1.6,392.0947321,531.2173759,89.42476277,59.76284655,5344.278375,2,0,1,4.2,18.7995364,36.38639773,0.158696901,-1.592939724,6,156.3723755,9.191643715,0.350837171,0.350837171,0.340178132
car,1.8,1.45915493,111.5537849,547.6505313,50.99601594,44.62809917,2275.855257,0,0,0,4.040784926,-39.19332346,4.88316888,0.607996971,-3.070531739,6,150.0208282,11.60819149,0.348379791,0.348379791,0.33804217
car,1.8,1.6,1621.12245,521.1752917,101.7573929,46.36791827,4718.278479,1,1,0,4.848196761,44.32780755,9.393731633,0.481978177,1.542724833,11,155.6335907,11.30011749,0.345595062,0.345595062,0.340238214
car,1.857067113,1.6,1880.192162,483.6690647,17.96207332,18.45323741,331.4584034,0,0,0,4.2,-102.5433992,-4.475252761,0.25216558,0.035701738,2,149.7932892,10.20154858,0.353175998,0.353175998,0.340266645
